scrape_date,reit,community,address,market,unit_id,beds,baths,sqft,rent,move_in_date,lease_term,has_concession,concession_hardness,concession_raw,concession_type,concession_value,concession_pct_lease_value,concession_pct_lease_term,effective_monthly_rent,listing_url,first_seen,last_seen,state,city,latitude,longitude,floorplan_name,floor_level,rentcafe_property_id
2026-04-05,AMH,"Indiana, IN","786 Hickory Pine Drive, New Whiteland, IN, 46184","Indiana, IN",AMH-IN12287,4,2.5,1996,2015.0,2026-05-25,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,New Whiteland,39.569733,-86.087418,,,IN12287
2026-04-05,AMH,"Indiana, IN","8255 Captain Drive, Avon, IN, 46123","Indiana, IN",AMH-IN13742,3,2.0,1670,2085.0,2026-05-25,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Avon,39.772442,-86.376228,,,IN13742
2026-04-05,AMH,"Indiana, IN","6529 Caressa Way, Indianapolis, IN, 46259","Indiana, IN",AMH-IN13894,4,2.5,2208,2160.0,2026-04-06,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Indianapolis,39.673428,-86.017464,,,IN13894
2026-04-05,AMH,"Indiana, IN","613 Burr Oak Drive, Carmel, IN, 46032","Indiana, IN",AMH-IN12567,3,2.0,1491,2160.0,2026-05-24,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Carmel,39.950344,-86.149094,,,IN12567
2026-04-05,AMH,"Indiana, IN","1624 Wagner Drive, Shelbyville, IN, 46176","Indiana, IN",AMH-IN12315,3,2.5,1872,1925.0,2026-05-23,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Shelbyville,39.509819,-85.751098,,,IN12315
2026-04-05,AMH,"Indiana, IN","12156 Maize Drive, Noblesville, IN, 46060","Indiana, IN",AMH-IN12772,3,2.5,1538,1935.0,2026-05-23,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Noblesville,39.995159,-85.950081,,,IN12772
2026-04-05,AMH,"Indiana, IN","15447 Wandering Way, Noblesville, IN, 46060","Indiana, IN",AMH-IN13929,3,2.0,1240,1875.0,2026-05-21,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Noblesville,40.013962,-85.956406,,,IN13929
2026-04-05,AMH,"Indiana, IN","16947 Tree Top Court, Noblesville, IN, 46062","Indiana, IN",AMH-IN00105,4,2.5,2892,2445.0,2026-05-21,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Noblesville,40.034554,-86.045097,,,IN00105
2026-04-05,AMH,"Indiana, IN","3210 Black Forest Lane, Indianapolis, IN, 46239","Indiana, IN",AMH-INA0057,3,2.0,1203,1660.0,2026-05-15,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Indianapolis,39.721836,-86.031929,,,INA0057
2026-04-05,AMH,"Indiana, IN","6244 Looking Glass Lane, Indianapolis, IN, 46235","Indiana, IN",AMH-IN12730,3,2.5,2826,2190.0,2026-04-27,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Indianapolis,39.871311,-85.94297,,,IN12730
2026-04-05,AMH,"Indiana, IN","19446 Prairie Crossing Drive, Noblesville, IN, 46062","Indiana, IN",AMH-IN13861,3,2.5,1828,2030.0,2026-05-13,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Noblesville,40.069828,-86.031158,,,IN13861
2026-04-05,AMH,"Indiana, IN","5627 Wynridge Court, Indianapolis, IN, 46235","Indiana, IN",AMH-IN14046,3,2.5,1924,1995.0,2026-05-13,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Indianapolis,39.856342,-85.979691,,,IN14046
2026-04-05,AMH,"Indiana, IN","647 Hickory Pine Drive, New Whiteland, IN, 46184","Indiana, IN",AMH-IN14384,3,2.5,1954,1895.0,2026-05-19,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,New Whiteland,39.569241,-86.090218,,,IN14384
2026-04-05,AMH,"Indiana, IN","16250 Milhousen Trail, Westfield, IN, 46074","Indiana, IN",AMH-IN15470,4,2.0,2468,2660.0,2026-05-16,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Westfield,40.024058,-86.157533,,,IN15470
2026-04-05,AMH,"Indiana, IN","175 Bent Stream Lane, Brownsburg, IN, 46112","Indiana, IN",AMH-IN13797,3,2.0,1207,1850.0,2026-05-15,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Brownsburg,39.830433,-86.371956,,,IN13797
2026-04-05,AMH,"Indiana, IN","2454 Wigeon Court, Indianapolis, IN, 46234","Indiana, IN",AMH-IN13322,3,2.5,1646,1955.0,2026-04-08,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Indianapolis,39.800144,-86.318321,,,IN13322
2026-04-05,AMH,"Indiana, IN","1445 E Creekside Drive, Brownsburg, IN, 46112","Indiana, IN",AMH-IN13427,3,2.0,1313,1845.0,2026-05-10,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Brownsburg,39.826595,-86.371628,,,IN13427
2026-04-05,AMH,"Indiana, IN","7316 Parklake Place, Indianapolis, IN, 46217","Indiana, IN",AMH-IN14113,4,2.5,1980,2130.0,2026-05-05,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Indianapolis,39.659161,-86.203903,,,IN14113
2026-04-05,AMH,"Indiana, IN","2192 Olympia Drive, Franklin, IN, 46131","Indiana, IN",AMH-IN12910,3,2.5,2065,1900.0,2026-04-09,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Franklin,39.503063,-86.044327,,,IN12910
2026-04-05,AMH,"Indiana, IN","7214 Dublin Lane, Indianapolis, IN, 46239","Indiana, IN",AMH-IN13751,3,2.5,2082,1970.0,2026-04-13,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Indianapolis,39.6873,-86.040117,,,IN13751
2026-04-05,AMH,"Indiana, IN","1137 Thornwood Drive, Greenwood, IN, 46143","Indiana, IN",AMH-IN13499,3,2.0,1496,1900.0,2026-05-15,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Greenwood,39.599968,-86.182495,,,IN13499
2026-04-05,AMH,"Indiana, IN","854 Treyburn Green Drive, Indianapolis, IN, 46239","Indiana, IN",AMH-IN12657,3,2.5,2152,2000.0,2026-05-16,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Indianapolis,39.757515,-85.994904,,,IN12657
2026-04-05,AMH,"Indiana, IN","10308 Clear Sky Drive, Avon, IN, 46123","Indiana, IN",AMH-IN13653,3,2.5,1934,1980.0,2026-05-07,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Avon,39.75615,-86.33959,,,IN13653
2026-04-05,AMH,"Indiana, IN","2957 Seasons Drive, Greenwood, IN, 46143","Indiana, IN",AMH-IN14206,3,2.5,2842,2195.0,2026-05-07,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Greenwood,39.605389,-86.047295,,,IN14206
2026-04-05,AMH,"Indiana, IN","1247 Turfway Drive, Avon, IN, 46123","Indiana, IN",AMH-IN12980,5,2.5,3448,2855.0,2026-05-06,12 months,True,soft,"Special security deposit offer: Pay just 75% of your base rent as your security deposit (taxes and fees not included), valid for new applicants who sign a 12-month lease by April 30, 2026",,,,,,https://www.amh.com/query?criteria=Indiana%2C+IN,2026-04-05,2026-04-05,IN,Avon,39.744981,-86.37187,,,IN12980
